hotel_name,city,state,property_type,star_rating,review_rating,review_count,price,distance_to_landmark_km,nearest_landmark,has_wifi,has_parking,has_pool,has_ac,has_breakfast,has_fitness_center,has_spa,has_restaurant,has_bar,pet_friendly,kid_friendly,wheelchair_accessible,has_hot_tub,has_airport_shuttle,has_room_service,source_dataset
Holiday Inn Kolkata Airport,kolkata,West Bengal,Hotel,5.0,4.1,2486.0,4600.0,4.7,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
"Taj City Centre New Town, Kolkata",kolkata,West Bengal,Hotel,5.0,4.4,1556.0,5650.0,5.8,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
"Vivanta Kolkata, EM Bypass",kolkata,West Bengal,Hotel,5.0,4.4,2031.0,5500.0,,,,,,,,,,,,,,,,,,makemytrip
Hyatt Regency Kolkata,kolkata,West Bengal,Hotel,5.0,4.2,1426.0,5780.0,0.74,Salt Lake Stadium,,,,,,,,,,,,,,,,makemytrip
"Bandhan Residency
Like a 3",kolkata,West Bengal,Hotel,,3.7,460.0,1102.0,3.0,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
The Oberoi Grand,kolkata,West Bengal,Hotel,5.0,4.7,1268.0,8000.0,0.93,Park Street,,,,,,,,,,,,,,,,makemytrip
"Fairfield by Marriott, Kolkata",kolkata,West Bengal,Hotel,4.0,4.1,2332.0,2499.0,,,,,,,,,,,,,,,,,,makemytrip
Ethnotel,kolkata,West Bengal,Hotel,3.0,4.0,3211.0,2949.0,1.7,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Backpackers Park Hostel @ParkStreet,kolkata,West Bengal,Hotel,,3.8,417.0,893.0,0.15,Park Street,,,,,,,,,,,,,,,,makemytrip
THE WESTIN KOLKATA RAJARHAT,kolkata,West Bengal,Hotel,5.0,4.4,2067.0,5699.0,9.3,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
"Taj Bengal, Kolkata",kolkata,West Bengal,Hotel,5.0,4.6,1165.0,8000.0,,,,,,,,,,,,,,,,,,makemytrip
Hotel Senses,kolkata,West Bengal,Hotel,4.0,3.9,1943.0,3716.0,0.9,Salt Lake Sec V,,,,,,,,,,,,,,,,makemytrip
ITC Sonar - A Luxury Collection Hotel,kolkata,West Bengal,Hotel,5.0,4.4,2325.0,7225.0,,,,,,,,,,,,,,,,,,makemytrip
Kenilworth Hotel,kolkata,West Bengal,Hotel,4.0,4.3,669.0,6054.0,,,,,,,,,,,,,,,,,,makemytrip
The Peerless Inn,kolkata,West Bengal,Hotel,4.0,3.9,3539.0,4186.0,0.77,Eden Gardens,,,,,,,,,,,,,,,,makemytrip
De Sovrani,kolkata,West Bengal,Hotel,4.0,3.9,1260.0,2916.0,,,,,,,,,,,,,,,,,,makemytrip
"Pride Plaza Hotel, Kolkata",kolkata,West Bengal,Hotel,5.0,3.9,1861.0,2800.0,,,,,,,,,,,,,,,,,,makemytrip
"City Central Hostel, Kolkata",kolkata,West Bengal,Hotel,,4.6,77.0,736.0,0.98,Dharamtala Market,,,,,,,,,,,,,,,,makemytrip
Siamton Inn - A Cygnett Collection,kolkata,West Bengal,Hotel,4.0,4.0,2312.0,2790.0,0.01,Park Street,,,,,,,,,,,,,,,,makemytrip
Hotel Aauris,kolkata,West Bengal,Hotel,4.0,4.1,1658.0,4650.0,0.43,Park Street,,,,,,,,,,,,,,,,makemytrip
"Howard Johnson by Wyndham, Kolkata Airport",kolkata,West Bengal,Hotel,4.0,3.9,1150.0,2500.0,3.6,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Park Prime Kolkata,kolkata,West Bengal,Hotel,3.0,3.8,2036.0,3652.0,,,,,,,,,,,,,,,,,,makemytrip
Joey's Nest,kolkata,West Bengal,Hotel,,4.7,54.0,2245.0,9.5,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Hindusthan International,kolkata,West Bengal,Hotel,5.0,3.6,1907.0,4134.0,,,,,,,,,,,,,,,,,,makemytrip
Hotel Niharika,kolkata,West Bengal,Hotel,3.0,4.1,1551.0,2790.0,,,,,,,,,,,,,,,,,,makemytrip
Vedic Village Spa Resort,kolkata,West Bengal,Hotel,4.0,4.0,3761.0,3688.0,,,,,,,,,,,,,,,,,,makemytrip
Park Palace Hotel,kolkata,West Bengal,Hotel,3.0,3.6,1471.0,1350.0,,,,,,,,,,,,,,,,,,makemytrip
Offbeat CCU Bunkers,kolkata,West Bengal,Hotel,,4.3,92.0,944.0,,,,,,,,,,,,,,,,,,makemytrip
Monotel Luxury Business Hotel,kolkata,West Bengal,Hotel,4.0,3.9,1744.0,3523.0,,,,,,,,,,,,,,,,,,makemytrip
AIRPORT CITY HOTEL,kolkata,West Bengal,Hotel,4.0,3.9,1658.0,2994.0,2.0,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
The Lindsay,kolkata,West Bengal,Hotel,3.0,3.5,1990.0,2907.0,0.87,Park Street,,,,,,,,,,,,,,,,makemytrip
RituIvy,kolkata,West Bengal,Hotel,3.0,4.0,547.0,2132.0,,,,,,,,,,,,,,,,,,makemytrip
Hotel O2 Oxygen,kolkata,West Bengal,Hotel,4.0,3.8,826.0,2856.0,2.1,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
VISITEL - A BOUTIQUE HOTEL,kolkata,West Bengal,Hotel,3.0,3.8,1058.0,1991.0,,,,,,,,,,,,,,,,,,makemytrip
IndiSmart Hotel,kolkata,West Bengal,Hotel,3.0,3.9,277.0,1999.0,,,,,,,,,,,,,,,,,,makemytrip
LYNQ AERO,kolkata,West Bengal,Hotel,3.0,4.0,461.0,3242.0,,,,,,,,,,,,,,,,,,makemytrip
"Park Guest House, Kolkata",kolkata,West Bengal,Hotel,,3.7,19.0,1045.0,0.14,Park Street,,,,,,,,,,,,,,,,makemytrip
Regenta Inn Larica,kolkata,West Bengal,Hotel,3.0,3.6,1448.0,2713.0,4.1,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Golden Tulip Kolkata,kolkata,West Bengal,Hotel,4.0,4.1,1538.0,3772.0,,,,,,,,,,,,,,,,,,makemytrip
The Senator,kolkata,West Bengal,Hotel,3.0,4.3,1016.0,2511.0,,,,,,,,,,,,,,,,,,makemytrip
Gallery 67,kolkata,West Bengal,Hotel,3.0,4.2,832.0,2536.0,9.4,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
CHOWDHURY'S ESTATES,kolkata,West Bengal,Hotel,,3.5,24.0,1935.0,,,,,,,,,,,,,,,,,,makemytrip
Pipal Tree Hotel,kolkata,West Bengal,Hotel,4.0,4.0,2274.0,3579.0,4.2,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Stayotel,kolkata,West Bengal,Hotel,3.0,4.0,606.0,2365.0,1.5,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
"Raajkutir, Kolkata - IHCL SeleQtions",kolkata,West Bengal,Hotel,5.0,4.6,576.0,5350.0,0.81,Salt Lake Stadium,,,,,,,,,,,,,,,,makemytrip
The Sonnet,kolkata,West Bengal,Hotel,4.0,4.1,844.0,4937.0,,,,,,,,,,,,,,,,,,makemytrip
"Krishna Kunja | Rooms & Caretaker
Like a 3",kolkata,West Bengal,Hotel,,4.6,99.0,1440.0,5.1,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Aristocrat Hotel,kolkata,West Bengal,Hotel,4.0,3.7,262.0,1966.0,,,,,,,,,,,,,,,,,,makemytrip
The Fern Residency Kolkata,kolkata,West Bengal,Hotel,3.0,3.8,1051.0,2462.0,4.2,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Sapphire Suites,kolkata,West Bengal,Hotel,3.0,3.8,776.0,3089.0,0.78,Park Street,,,,,,,,,,,,,,,,makemytrip
Victoria Hotel,kolkata,West Bengal,Hotel,3.0,4.0,862.0,2388.0,4.0,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
The Pearl Hotel,kolkata,West Bengal,Hotel,3.0,3.3,608.0,1517.0,0.84,Salt Lake Stadium,,,,,,,,,,,,,,,,makemytrip
The Astor,kolkata,West Bengal,Hotel,4.0,4.2,933.0,4502.0,,,,,,,,,,,,,,,,,,makemytrip
Barsana Boutique Hotel (Pure vegetarian),kolkata,West Bengal,Hotel,3.0,4.2,296.0,3767.0,,,,,,,,,,,,,,,,,,makemytrip
THE MAUREEN KOLKATA,kolkata,West Bengal,Hotel,3.0,4.0,1441.0,3188.0,4.7,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
The Aster Penthouse,kolkata,West Bengal,Hotel,,4.2,12.0,1766.0,0.96,Park Street,,,,,,,,,,,,,,,,makemytrip
The Firangipani Suites,kolkata,West Bengal,Hotel,3.0,4.0,106.0,1980.0,,,,,,,,,,,,,,,,,,makemytrip
Celesta,kolkata,West Bengal,Hotel,3.0,4.1,1087.0,3085.0,5.8,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
HOTEL EASTERN PLAZA,kolkata,West Bengal,Hotel,3.0,3.3,1312.0,1192.0,4.1,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Aura,kolkata,West Bengal,Hotel,3.0,3.6,432.0,2106.0,,,,,,,,,,,,,,,,,,makemytrip
Viceroy Kolkata (Boutique Hotel),kolkata,West Bengal,Hotel,3.0,3.8,1077.0,2562.0,3.8,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Beyzaa Hotel & Suites (Brewery Hotel),kolkata,West Bengal,Hotel,4.0,4.2,593.0,4589.0,,,,,,,,,,,,,,,,,,makemytrip
The CORPORATE,kolkata,West Bengal,Hotel,3.0,3.4,577.0,3086.0,0.13,Park Street,,,,,,,,,,,,,,,,makemytrip
Hotel Trimoorti,kolkata,West Bengal,Hotel,3.0,3.6,1375.0,1488.0,,,,,,,,,,,,,,,,,,makemytrip
Bubble Beds,kolkata,West Bengal,Hotel,,3.9,376.0,597.0,0.96,Kalighat Kali Temple,,,,,,,,,,,,,,,,makemytrip
The Opus Kolkata - A Boutique Hotel,kolkata,West Bengal,Hotel,3.0,3.9,376.0,2372.0,,,,,,,,,,,,,,,,,,makemytrip
Hotel Crest Inn,kolkata,West Bengal,Hotel,,3.7,975.0,1260.0,,,,,,,,,,,,,,,,,,makemytrip
Golden Parkk,kolkata,West Bengal,Hotel,3.0,3.6,219.0,3767.0,0.96,Park Street,,,,,,,,,,,,,,,,makemytrip
Hotel The Crest,kolkata,West Bengal,Hotel,,3.8,324.0,1328.0,,,,,,,,,,,,,,,,,,makemytrip
Park Victoria Hotel,kolkata,West Bengal,Hotel,,3.4,383.0,1507.0,0.25,Park Street,,,,,,,,,,,,,,,,makemytrip
The Samilton,kolkata,West Bengal,Hotel,3.0,4.0,777.0,3499.0,,,,,,,,,,,,,,,,,,makemytrip
Treebo Trend Orion Sapphire Beck Bagan,kolkata,West Bengal,Hotel,,3.8,127.0,2540.0,0.77,Park Street,,,,,,,,,,,,,,,,makemytrip
Eennra Oiitijhyya,kolkata,West Bengal,Hotel,3.0,4.4,142.0,1994.0,,,,,,,,,,,,,,,,,,makemytrip
"The Aster Heritage Homestay | Rooms & Caretaker
Like a 3",kolkata,West Bengal,Hotel,,4.3,115.0,2452.0,0.06,Park Street,,,,,,,,,,,,,,,,makemytrip
Basera Guest House,kolkata,West Bengal,Hotel,,4.1,635.0,1000.0,,,,,,,,,,,,,,,,,,makemytrip
LYNQ-CICO - Hotel,kolkata,West Bengal,Hotel,3.0,3.8,634.0,2372.0,,,,,,,,,,,,,,,,,,makemytrip
The Lake Hotel,kolkata,West Bengal,Hotel,3.0,3.7,396.0,1986.0,,,,,,,,,,,,,,,,,,makemytrip
"The Aster Heritage Gold
Like a 3",kolkata,West Bengal,Hotel,,4.4,17.0,4723.0,0.05,Park Street,,,,,,,,,,,,,,,,makemytrip
Treebo Tryst Tahoora International Park Street,kolkata,West Bengal,Hotel,3.0,3.7,70.0,3257.0,0.1,Park Street,,,,,,,,,,,,,,,,makemytrip
Southern Plaza,kolkata,West Bengal,Hotel,3.0,3.8,276.0,3201.0,,,,,,,,,,,,,,,,,,makemytrip
DIAMOND PLAZA,kolkata,West Bengal,Hotel,,3.8,736.0,1850.0,0.8,College Street,,,,,,,,,,,,,,,,makemytrip
Lytton Hotel,kolkata,West Bengal,Hotel,3.0,3.6,431.0,3004.0,0.56,Park Street,,,,,,,,,,,,,,,,makemytrip
"Dorota House | Room & Caretaker
Like a 3",kolkata,West Bengal,Hotel,,4.0,73.0,1365.0,,,,,,,,,,,,,,,,,,makemytrip
Hotel O2 VIP,kolkata,West Bengal,Hotel,3.0,3.9,356.0,2212.0,2.0,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Gateway Continental,kolkata,West Bengal,Hotel,3.0,3.8,600.0,2800.0,1.3,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Air View,kolkata,West Bengal,Hotel,,4.0,539.0,1078.0,1.8,Netaji Subhash Chandra Bose International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Casa Fortuna,kolkata,West Bengal,Hotel,3.0,3.9,693.0,3934.0,,,,,,,,,,,,,,,,,,makemytrip
Middleton Inn,kolkata,West Bengal,Hotel,3.0,3.5,264.0,2590.0,0.71,Park Street,,,,,,,,,,,,,,,,makemytrip
Hotel Sawood International,kolkata,West Bengal,Hotel,3.0,3.6,687.0,2122.0,,,,,,,,,,,,,,,,,,makemytrip
The Orchid Hotel Mumbai Vile Parle,mumbai,Maharashtra,Hotel,5.0,4.0,5593.0,6499.0,0.93,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Trident Bandra Kurla,mumbai,Maharashtra,Hotel,5.0,4.6,4987.0,8750.0,7.8,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
ITC Grand Central - A Luxury Collection Hotel,mumbai,Maharashtra,Hotel,5.0,4.5,2445.0,14000.0,0.62,Cooper hospital,,,,,,,,,,,,,,,,makemytrip
IRA By Orchid Mumbai ( VITS Mumbai),mumbai,Maharashtra,Hotel,4.0,3.9,4707.0,5099.0,2.3,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Trident Nariman Point,mumbai,Maharashtra,Hotel,5.0,4.6,5563.0,11250.0,0.47,Queen's Necklace - Marine Drive,,,,,,,,,,,,,,,,makemytrip
The Lalit Mumbai,mumbai,Maharashtra,Hotel,5.0,4.1,6468.0,11160.0,1.3,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"Ginger Mumbai, Andheri East",mumbai,Maharashtra,Hotel,4.0,3.7,5340.0,3679.0,3.3,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"Taj Santacruz, Mumbai",mumbai,Maharashtra,Hotel,5.0,4.6,4563.0,9000.0,0.56,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Surya Prakash,mumbai,Maharashtra,Hotel,3.0,3.9,121.0,3939.0,,,,,,,,,,,,,,,,,,makemytrip
Hilton Mumbai International Airport,mumbai,Maharashtra,Hotel,5.0,4.2,1686.0,9100.0,1.6,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Holiday Inn Mumbai International Airport,mumbai,Maharashtra,Hotel,5.0,4.3,2744.0,6999.0,3.0,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
goSTOPS Mumbai - Rooms & Dorms,mumbai,Maharashtra,Hotel,,3.9,1376.0,816.0,,,,,,,,,,,,,,,,,,makemytrip
The Regale by Tunga,mumbai,Maharashtra,Hotel,3.0,4.1,4946.0,4427.0,3.6,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"Taj Lands End, Mumbai",mumbai,Maharashtra,Hotel,5.0,4.5,4222.0,11000.0,0.23,Band Stand,,,,,,,,,,,,,,,,makemytrip
"Ramada Plaza By Wyndham Palm Grove, Juhu, Mumbai",mumbai,Maharashtra,Hotel,5.0,4.1,7206.0,7095.0,5.8,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Sahara Star,mumbai,Maharashtra,Hotel,5.0,4.2,7303.0,10400.0,0.76,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Qubestay Airport Capsule Hostel | Rooms & Dorms,mumbai,Maharashtra,Hotel,,3.8,632.0,1160.0,3.6,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Courtyard by Marriott Mumbai International Airport,mumbai,Maharashtra,Hotel,5.0,4.3,1829.0,7500.0,3.3,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
The Westin Mumbai Garden City,mumbai,Maharashtra,Hotel,5.0,4.4,1431.0,9000.0,9.5,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
JW Marriott Mumbai Juhu,mumbai,Maharashtra,Hotel,5.0,4.4,1731.0,12500.0,5.5,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
ITC Maratha - A Luxury Collection Hotel,mumbai,Maharashtra,Hotel,5.0,4.4,4680.0,10030.0,1.4,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
City Stay,mumbai,Maharashtra,Hotel,,4.6,214.0,1229.0,3.7,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
JW Marriott Mumbai Sahar,mumbai,Maharashtra,Hotel,5.0,4.5,2139.0,9500.0,1.2,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Radisson Mumbai Andheri MIDC,mumbai,Maharashtra,Hotel,5.0,4.3,3609.0,7000.0,4.1,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Sofitel Mumbai BKC- Luxury Brand by Accor,mumbai,Maharashtra,Hotel,5.0,4.3,2276.0,8550.0,7.6,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
The Leela Mumbai,mumbai,Maharashtra,Hotel,5.0,4.5,2861.0,10500.0,1.7,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Novotel Mumbai International Airport,mumbai,Maharashtra,Hotel,5.0,4.4,102.0,8299.0,1.8,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Radisson Blu Mumbai International Airport,mumbai,Maharashtra,Hotel,5.0,4.4,2166.0,7499.0,2.1,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Sun-N-Sand,mumbai,Maharashtra,Hotel,5.0,4.2,2353.0,8835.0,5.8,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
The St. Regis Mumbai,mumbai,Maharashtra,Hotel,5.0,4.5,1328.0,12500.0,0.64,Tata memorial cancer hospital,,,,,,,,,,,,,,,,makemytrip
Niranta Airport Transit Hotel & Lounge Terminal 2 Arrivals/Landside,mumbai,Maharashtra,Hotel,4.0,4.0,1443.0,9303.0,,,,,,,,,,,,,,,,,,makemytrip
"Zostel Mumbai
Like a 3",mumbai,Maharashtra,Hotel,,4.0,738.0,1342.0,3.6,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"President, Mumbai - IHCL SeleQtions",mumbai,Maharashtra,Hotel,5.0,4.4,2510.0,10400.0,2.4,Queen's Necklace - Marine Drive,,,,,,,,,,,,,,,,makemytrip
Novotel Mumbai Juhu Beach,mumbai,Maharashtra,Hotel,5.0,3.6,2306.0,8500.0,5.6,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Ibis Mumbai Airport - An Accor Brand,mumbai,Maharashtra,Hotel,3.0,3.6,1990.0,6499.0,0.68,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"Ginger Mumbai, Andheri (MIDC)",mumbai,Maharashtra,Hotel,3.0,3.4,2721.0,2624.0,5.3,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Lakeside Chalet Marriott Executive Apartments,mumbai,Maharashtra,Hotel,,4.1,362.0,9000.0,6.5,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"Lemon Tree Hotel, Kalina, Mumbai",mumbai,Maharashtra,Hotel,4.0,3.3,324.0,4975.0,6.7,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Ramee Guestline Hotel Juhu,mumbai,Maharashtra,Hotel,4.0,3.6,3162.0,5275.0,5.7,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Ramee Techome,mumbai,Maharashtra,Hotel,4.0,4.0,1173.0,6231.0,5.2,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Shabana,mumbai,Maharashtra,Hotel,,3.5,216.0,1304.0,1.1,Gateway Of India Mumbai,,,,,,,,,,,,,,,,makemytrip
Hotel Bawa International,mumbai,Maharashtra,Hotel,3.0,4.0,1817.0,5000.0,0.81,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"Ginger Mumbai, Goregaon",mumbai,Maharashtra,Hotel,4.0,3.8,478.0,3224.0,8.5,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Grand Hyatt Mumbai,mumbai,Maharashtra,Hotel,5.0,4.3,1855.0,10000.0,3.7,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Marine Plaza,mumbai,Maharashtra,Hotel,5.0,4.2,1292.0,9449.0,0.27,Queen's Necklace - Marine Drive,,,,,,,,,,,,,,,,makemytrip
"Lemon Tree Premier, Mumbai International Airport, Mumbai",mumbai,Maharashtra,Hotel,5.0,4.2,5001.0,3566.0,2.3,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Airport International,mumbai,Maharashtra,Hotel,3.0,3.7,3139.0,3255.0,0.78,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Dragonfly Hotel - The Art Hotel,mumbai,Maharashtra,Hotel,4.0,3.5,906.0,3035.0,3.1,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Four Seasons Hotel Mumbai,mumbai,Maharashtra,Hotel,5.0,4.4,1863.0,49000.0,,,,,,,,,,,,,,,,,,makemytrip
Gateway Inn | Rooms in an Apartment,mumbai,Maharashtra,Hotel,,3.2,356.0,1839.0,2.3,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"The Oberoi, Mumbai",mumbai,Maharashtra,Hotel,5.0,4.7,876.0,16750.0,0.42,Queen's Necklace - Marine Drive,,,,,,,,,,,,,,,,makemytrip
Hotel Jyoti Dwelling,mumbai,Maharashtra,Hotel,3.0,4.2,1539.0,2232.0,3.2,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Indie Stays,mumbai,Maharashtra,Hotel,3.0,3.9,1406.0,6975.0,5.8,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Meluha - The Fern,mumbai,Maharashtra,Hotel,5.0,4.4,2189.0,7109.0,7.2,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Afra dormitory,mumbai,Maharashtra,Hotel,,4.8,4.0,848.0,3.3,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Airlink,mumbai,Maharashtra,Hotel,3.0,3.8,387.0,3204.0,0.95,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
The Fern Goregaon,mumbai,Maharashtra,Hotel,5.0,4.2,1842.0,7988.0,8.9,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Mirage Hotel,mumbai,Maharashtra,Hotel,4.0,4.1,1820.0,6126.0,1.7,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"RELOhomes | 1 BHK Apartment
Like a 4",mumbai,Maharashtra,Hotel,,4.6,45.0,5721.0,7.7,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Click Hotel Caliph,mumbai,Maharashtra,Hotel,3.0,3.3,834.0,4500.0,5.4,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
HOTEL LEAFIO MARIGOLD,mumbai,Maharashtra,Hotel,3.0,3.7,1387.0,3162.0,2.2,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
"Keys Select by Lemon Tree Hotels, Nestor, Mumbai",mumbai,Maharashtra,Hotel,3.0,3.5,1528.0,3623.0,3.0,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Hotel Sea Princess,mumbai,Maharashtra,Hotel,5.0,4.1,1762.0,7952.0,5.6,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
HOTEL WEGO,mumbai,Maharashtra,Hotel,3.0,4.1,1335.0,3495.0,2.2,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Rodas - An Ecotel Hotel,mumbai,Maharashtra,Hotel,3.0,4.4,795.0,7998.0,7.0,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
The Westin Mumbai Powai Lake,mumbai,Maharashtra,Hotel,5.0,4.3,1282.0,9000.0,6.7,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Mayura Aureole Co-Living,mumbai,Maharashtra,Hotel,,4.2,143.0,1496.0,8.4,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Sea Green Hotel,mumbai,Maharashtra,Hotel,3.0,3.8,1203.0,4692.0,0.45,Queen's Necklace - Marine Drive,,,,,,,,,,,,,,,,makemytrip
ibis Mumbai Vikhroli - An Accor Brand,mumbai,Maharashtra,Hotel,4.0,3.9,327.0,6299.0,9.5,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Aboo's Concord Galaxy,mumbai,Maharashtra,Hotel,3.0,3.3,798.0,3228.0,1.9,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
The Paradise by Tunga,mumbai,Maharashtra,Hotel,3.0,4.0,1202.0,5864.0,3.4,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Address Dormitory,mumbai,Maharashtra,Hotel,,4.0,240.0,404.0,3.2,T2 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Arnna Hotel - Goregaon,mumbai,Maharashtra,Hotel,3.0,3.8,135.0,2919.0,7.9,T1 - Chhatrapati Shivaji International Airport,,,,,,,,,,,,,,,,makemytrip
Ramee Guestline Hotel - Dadar,mumbai,Maharashtra,Hotel,4.0,4.1,774.0,6814.0,,,,,,,,,,,,,,,,,,makemytrip
Hotel Metro Palace,mumbai,Maharashtra,Hotel,3.0,3.6,1167.0,4064.0,2.5,Band Stand,,,,,,,,,,,,,,,,makemytrip
